representative,taxID,id_method,taxon,rank,score,kingdom,phylum,class,order,family,genus,species,path,scores,reason,NNtaxID,NNtaxon,NNrank,NNdistance
Zotu171,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+16,ddddddddddddddddd,2,393032,Ichthyodinium chabelardi,species,0.0891
Zotu172,1,insect,root,no rank,1,,,,,,,,221212221,ddddddddd,2,161568,Joeropsis coralicola,species,0.1232
Zotu173,3041,insect,Chlorophyta,phylum,1,Viridiplantae,Chlorophyta,,,,,,2.22112E+12,ddddddddddddd,2,38833,Micromonas pusilla,species,0.023
Zotu174,66801,insect,Gymnodiniaceae,family,1,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,,,2.21211E+13,dddddddddddddd,2,66470,Lepidodinium,genus,0.0241
Zotu175,35140,insect,Chrysochromulina,genus,NA,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,,NA,NA,-1,412158,Chrysochromulina simplex,species,0.0054
Zotu176,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+19,dddddddddddddddddddd,2,388228,Diplopsalopsis bomba,species,0.1189
Zotu177,6102,insect,Hexacorallia,subclass,NA,Metazoa,Cnidaria,Anthozoa,,,,,NA,NA,-1,6125,Scleractinia,order,0.005
Zotu178,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+16,ddddddddddddddddd,2,2944,Prorocentrum,genus,0.0677
Zotu179,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+12,ddd`ddddddddd,3,1132513,Euduboscquella crenulata,species,0.0875
Zotu180,131567,insect,cellular organisms,no rank,1,,,,,,,,2.21221E+12,dddddddbddddd,2,1334971,Odontella rostrata,species,0.0623
Zotu181,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+16,ddddd>ddddddddddd,3,1573495,Levanderina fissa,species,0.0925
Zotu182,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+16,dddddbddddddddddd,3,1573495,Levanderina fissa,species,0.0938
Zotu183,6836,insect,Calanus,genus,NA,Metazoa,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,,NA,NA,-1,6836,Calanus,genus,0.0197
Zotu184,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+17,dddddddddddddddddd,2,219458,Ephemera simulans,species,0.1481
Zotu185,2759,insect,Eukaryota,superkingdom,0.991,,,,,,,,2.22112E+13,dddddddddddddc,2,127547,Cruciplacolithus neohelis,species,0.0257
Zotu186,131567,insect,cellular organisms,no rank,1,,,,,,,,2122121222,dddddddddd,3,119369,Neocalanus flemingeri,species,0.0214
Zotu187,28009,insect,Choanoflagellata,class,1,,,Choanoflagellata,,,,,2.22112E+16,ddddddddddddddddd,2,459534,Didymoeca costata,species,0.0255
Zotu188,131567,insect,cellular organisms,no rank,0.9997,,,,,,,,212212122,ddddddddd,2,298490,Entomolepidae sp. New Caledonia-RJH-2004,species,0.0616
Zotu189,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2122121221,dddddddddd,2,298501,Nanaspis tonsa,species,0.06
Zotu190,33656,insect,Phaeocystis,genus,NA,,Haptophyta,,Phaeocystales,Phaeocystaceae,Phaeocystis,,NA,NA,-1,118080,Phaeocystis jahnii,species,0.0027
Zotu191,157684,insect,Karlodinium,genus,NA,,,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,,NA,NA,-1,407301,Karlodinium veneficum,species,0.0149
Zotu192,6833,insect,Calanoida,order,1,Metazoa,Arthropoda,Hexanauplia,Calanoida,,,,2.12212E+11,dddddddddddd,2,119369,Neocalanus flemingeri,species,0.0234
Zotu193,131567,insect,cellular organisms,no rank,1,,,,,,,,2.21221E+11,dddddddddddd,2,33838,Eupodiscales,order,0.0588
Zotu194,426638,insect,Chaetoceros tenuissimus,species,NA,,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros tenuissimus,NA,NA,-1,426638,Chaetoceros tenuissimus,species,0
Zotu195,3041,insect,Chlorophyta,phylum,1,Viridiplantae,Chlorophyta,,,,,,1111211112,Yddddddddd,2,31302,Chromochloris zofingiensis,species,0.0413
Zotu196,2864,insect,Dinophyceae,class,0.9915,,,Dinophyceae,,,,,2.21211E+15,dddddddddddddGcc,2,1655547,Heterocapsa psammophila,species,0.0286
Zotu197,2759,insect,Eukaryota,superkingdom,NA,,,,,,,,NA,NA,-1,76773,Malassezia globosa,species,0.0028
Zotu198,131567,insect,cellular organisms,no rank,1,,,,,,,,2122121,ddddddd,2,2018306,Paraustrorhynchus neleae,species,0.1023
Zotu199,6074,insect,Hydrozoa,class,NA,Metazoa,Cnidaria,Hydrozoa,,,,,NA,NA,-1,2747905,Sphaeronectes koellikeri,species,0.0053
Zotu200,33630,insect,Alveolata,clade,1,,,,,,,,2.21211E+13,dddddHdddbdddd,2,1428570,Azadinium dalianense,species,0.0675
Zotu201,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+16,ddddddddddddddddd,3,407301,Karlodinium veneficum,species,0.0694
Zotu202,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+23,dddddddddddddddcdddddddd,2,987156,Stylochlamydium venustum,species,0.0528
Zotu203,2759,insect,Eukaryota,superkingdom,1,,,,,,,,22211211212,ddddddddddd,2,475980,Goniomonas aff. amphinema,species,0.0567
Zotu204,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+16,ddddddddddddddddd,2,393032,Ichthyodinium chabelardi,species,0.0772
Zotu205,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+22,ddddddddddddddddddddddd,2,1112486,Steatoda cingulata,species,0.1262
Zotu206,6072,insect,Eumetazoa,clade,0.9964,Metazoa,,,,,,,212212121,ddddddddd,2,1109205,Lichomolgus marginatus,species,0.0439
Zotu207,1,insect,root,no rank,1,,,,,,,,22121,ddddd,3,1798043,Gymnoxanthella radiolariae,species,0.0598
Zotu208,6833,insect,Calanoida,order,1,Metazoa,Arthropoda,Hexanauplia,Calanoida,,,,21221212222,ddddddddddd,2,119369,Neocalanus flemingeri,species,0.0331
Zotu209,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+23,dddddddddddddddddddddddd,2,987156,Stylochlamydium venustum,species,0.0501
Zotu210,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+12,ddddddddddadd,3,1132513,Euduboscquella crenulata,species,0.0896
Zotu211,2910,insect,Peridiniales,order,NA,,,Dinophyceae,Peridiniales,,,,NA,NA,-1,2920,Heterocapsa niei,species,0.0054
Zotu212,70447,insect,Ostreococcus,genus,NA,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae,Ostreococcus,,NA,NA,-1,70448,Ostreococcus tauri,species,0.0175
Zotu213,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.12212E+18,ddddddddddddddddddd,2,1881884,Bathochordaeus charon,species,0.036
Zotu214,158377,insect,Lecudinidae,family,1,,Apicomplexa,Conoidasida,Eugregarinorida,Lecudinidae,,,2.21212E+15,dddddddddddddddd,2,672929,Lecudina phyllochaetopteri,species,0.0587
Zotu215,157684,insect,Karlodinium,genus,NA,,,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,,NA,NA,-1,407301,Karlodinium veneficum,species,0.0092
Zotu216,131567,insect,cellular organisms,no rank,1,,,,,,,,2122121222,dddddddddd,2,119369,Neocalanus flemingeri,species,0.0444
Zotu217,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.12212E+18,ddddddddddddddddddd,2,1881884,Bathochordaeus charon,species,0.038
Zotu218,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+19,dddddddddddddddddddd,2,388228,Diplopsalopsis bomba,species,0.1182
Zotu219,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+14,ddddddddddcdddd,3,1132513,Euduboscquella crenulata,species,0.0897
Zotu220,73028,insect,Prymnesiales,order,NA,,Haptophyta,,Prymnesiales,,,,NA,NA,-1,98217,Chrysochromulina campanulifera,species,0.0044
Zotu221,131567,insect,cellular organisms,no rank,NA,,,,,,,,NA,NA,-1,131567,cellular organisms,no rank,0.0027
Zotu222,131567,insect,cellular organisms,no rank,1,,,,,,,,2122121,ddddddd,2,2018306,Paraustrorhynchus neleae,species,0.1049
Zotu223,35140,insect,Chrysochromulina,genus,NA,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,,NA,NA,-1,696961,Chrysochromulina strobilus,species,0.0027
Zotu224,38832,insect,Micromonas,genus,NA,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,Micromonas,,NA,NA,-1,296587,Micromonas commoda,species,0.0192
Zotu225,543769,insect,Rhizaria,clade,1,,,,,,,,2.21212E+17,ddddddddddddddd[dd,3,29199,Chlorarachnion reptans,species,0.0433
Zotu226,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+24,ddddddddddddddddddddddddd,2,407301,Karlodinium veneficum,species,0.0822
Zotu227,131567,insect,cellular organisms,no rank,1,,,,,,,,21221212,dddddddd,3,1109205,Lichomolgus marginatus,species,0.0317
Zotu228,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+16,ddddddddddddddddd,2,278118,Hexaconus serratus,species,0.0482
Zotu229,6072,insect,Eumetazoa,clade,1,Metazoa,,,,,,,2122121212,ddddddddNd,2,1109198,Doridicola agilis,species,0.0414
Zotu230,5878,insect,Ciliophora,phylum,1,,Ciliophora,,,,,,2.21122E+20,ddddddddddddddddddddd,2,1607835,Nolandia orientalis,species,0.0451
Zotu231,131567,insect,cellular organisms,no rank,1,,,,,,,,2.21221E+12,ddddddd]ddddd,2,91992,Triparma pacifica,species,0.0613
Zotu232,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21122E+12,ddddddddddddd,2,278121,Amphibelone cultellata,species,0.0628
Zotu233,37516,insect,Hydroidolina,subclass,NA,Metazoa,Cnidaria,Hydrozoa,,,,,NA,NA,-1,168759,Nanomia bijuga,species,0.0073
Zotu234,33630,insect,Alveolata,clade,1,,,,,,,,2.21212E+11,dddddadddddd,2,632149,Azadinium,genus,0.0662
Zotu235,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+12,ddddddddddddd,3,393032,Ichthyodinium chabelardi,species,0.0852
Zotu236,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21122E+17,dddddddddddddddddd,2,114254,Rhizidiomyces apophysatus,species,0.0722
Zotu237,45123,insect,Calcinea,subclass,NA,Metazoa,Porifera,Calcarea,,,,,NA,NA,-1,1406150,Ernstia adusta,species,0.0073
Zotu238,543769,insect,Rhizaria,clade,1,,,,,,,,2.21212E+18,dddddddddddddddcddd,2,66527,Balamuthia mandrillaris,species,0.0831
Zotu239,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21211E+13,dddddddddddddd,4,66473,Pentapharsodinium tyrrhenicum,species,0.0298
Zotu240,131567,insect,cellular organisms,no rank,1,,,,,,,,112,dTd,3,3708,Brassica napus,species,0.0771
Zotu241,2759,insect,Eukaryota,superkingdom,0.9998,,,,,,,,2.21212E+22,ddddddddddddddddddddddd,2,1112486,Steatoda cingulata,species,0.1207
Zotu242,131567,insect,cellular organisms,no rank,1,,,,,,,,2122121222,dddddddddd,2,248751,Subeucalanus pileatus,species,0.0481
Zotu243,41873,insect,Mamiellaceae,family,0.7645,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,,,2.22112E+15,dddddddddddddddL,2,38833,Micromonas pusilla,species,0.0365
Zotu244,6102,insect,Hexacorallia,subclass,NA,Metazoa,Cnidaria,Anthozoa,,,,,NA,NA,-1,1540025,Goniastrea stelligera,species,0.005
Zotu245,131567,insect,cellular organisms,no rank,0.7934,,,,,,,,2122121222,dddddddddO,2,119369,Neocalanus flemingeri,species,0.0411
Zotu246,157127,insect,Pinguiochrysis,genus,NA,,,Pinguiophyceae,Pinguiochrysidales,Pinguiochrysidaceae,Pinguiochrysis,,NA,NA,-1,157128,Pinguiochrysis pyriformis,species,0.007
Zotu247,33634,insect,Stramenopiles,clade,1,,,,,,,,2.21221E+14,ddddddddddddddd,2,87105,Thraustochytrium multirudimentale,species,0.0572
Zotu248,33630,insect,Alveolata,clade,1,,,,,,,,2.21211E+13,dddddaddddcddd,2,160623,Adenoides eludens,species,0.0715
Zotu249,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+16,ddddddddddIdddddd,2,77300,Margalefidinium polykrikoides,species,0.0749
Zotu250,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.22112E+17,dddddddddddddcdddd,2,87111,Aplanochytrium kerguelense,species,0.04
Zotu251,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+16,dddddcddddddddddd,2,156230,Karenia brevis,species,0.0763
Zotu252,32261,insect,Terebellidae,family,0.9609,Metazoa,Annelida,Polychaeta,Terebellida,Terebellidae,,,2.12211E+18,dddddddddddddddddd`,2,1131437,Terebella lapidaria,species,0.0217
Zotu253,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+12,ddddddddddddd,2,1638943,Lankesteria halocynthiae,species,0.0756
Zotu254,230408,insect,Pirsonia,genus,NA,,,,Pirsoniales,,Pirsonia,,NA,NA,-1,230411,Pirsonia verrucosa,species,0.0074
Zotu255,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+16,ddddddddddddddddd,2,114254,Rhizidiomyces apophysatus,species,0.0311
Zotu256,6833,insect,Calanoida,order,1,Metazoa,Arthropoda,Hexanauplia,Calanoida,,,,21221212222,ddddddddddd,2,298513,Exumella mediterranea,species,0.038
Zotu257,6072,insect,Eumetazoa,clade,0.9884,Metazoa,,,,,,,212212121,ddddddddc,2,1109190,Astericola clausii,species,0.0492
Zotu258,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21122E+12,ddddddddddddd,2,1170439,Kuklikophrya ougandae,species,0.0892
Zotu259,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2122121221,dddddddddd,2,163466,Euterpina acutifrons,species,0.0572
Zotu260,6072,insect,Eumetazoa,clade,0.9992,Metazoa,,,,,,,212212121,ddddddddd,2,1109205,Lichomolgus marginatus,species,0.0551
Zotu261,1,insect,root,no rank,1,,,,,,,,22121,ddddd,3,27940,Gloeodinium viscum,species,0.0857
Zotu262,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+12,ddddddddddddd,3,2294178,Corallicola aquarius,species,0.0993
Zotu263,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+12,ddddddddddcdd,3,1132513,Euduboscquella crenulata,species,0.0833
Zotu264,2864,insect,Dinophyceae,class,0.7838,,,Dinophyceae,,,,,2.21211E+15,dddddddddddddddN,2,1519425,Azadinium trinitatum,species,0.0314
Zotu265,33634,insect,Stramenopiles,clade,1,,,,,,,,2.21221E+14,ddddddddddddddd,2,87105,Thraustochytrium multirudimentale,species,0.0491
Zotu266,131567,insect,cellular organisms,no rank,NA,,,,,,,,NA,NA,-1,5317,Polyporaceae,family,0.0027
Zotu267,131567,insect,cellular organisms,no rank,1,,,,,,,,2122121222,dddddddddd,3,119369,Neocalanus flemingeri,species,0.0257
Zotu268,33634,insect,Stramenopiles,clade,1,,,,,,,,2.21221E+15,dddddddddddddddd,2,87105,Thraustochytrium multirudimentale,species,0.0469
Zotu269,6072,insect,Eumetazoa,clade,1,Metazoa,,,,,,,2122121212,dddddddd?d,2,1109190,Astericola clausii,species,0.0485
Zotu270,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21122E+12,ddddddddddddd,2,36022,Cyberlindnera fabianii,species,0.0757
Zotu271,35140,insect,Chrysochromulina,genus,NA,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,,NA,NA,-1,98217,Chrysochromulina campanulifera,species,0.0078
Zotu272,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21211E+11,dddddddddddd,2,1798043,Gymnoxanthella radiolariae,species,0.0501
Zotu273,41873,insect,Mamiellaceae,family,0.7671,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,,,2.22112E+15,dddddddddddddddM,2,38833,Micromonas pusilla,species,0.0275
Zotu274,2302916,insect,Chloroparvula,genus,NA,Viridiplantae,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloroparvula,,NA,NA,-1,1883388,Chloroparvula pacifica,species,0.0055
Zotu275,39119,insect,Dictyochophyceae,class,1,,,Dictyochophyceae,,,,,2.21221E+12,ddddddddddddd,2,465777,Pseudochattonella farcimen,species,0.0369
Zotu276,157684,insect,Karlodinium,genus,NA,,,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,,NA,NA,-1,407301,Karlodinium veneficum,species,0.0166
Zotu277,119428,insect,Dictyoceratida,order,NA,Metazoa,Porifera,Demospongiae,Dictyoceratida,,,,NA,NA,-1,275432,Ircinia felix,species,0.0103
Zotu278,6072,insect,Eumetazoa,clade,1,Metazoa,,,,,,,2.12212E+11,dddddddddddd,2,1109190,Astericola clausii,species,0.033
Zotu279,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+16,ddddddddddcdddddd,2,2605704,Alphamonas edax,species,0.0815
Zotu280,119367,insect,Neocalanus,genus,NA,Metazoa,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,,NA,NA,-1,119369,Neocalanus flemingeri,species,0.0187
Zotu281,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+16,ddddddddddddddddd,2,393032,Ichthyodinium chabelardi,species,0.0867
Zotu282,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+24,ddddddddddddddddddddddddd,2,46947,Geminigera cryophila,species,0.0359
Zotu283,131567,insect,cellular organisms,no rank,1,,,,,,,,2212212211,ddddddd^dd,2,91992,Triparma pacifica,species,0.0562
Zotu284,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+21,dddddddddddddddddddddd,2,232288,Telonema antarcticum,species,0.0375
Zotu285,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+18,ddddddddddddddd`ddd,3,29199,Chlorarachnion reptans,species,0.0501
Zotu286,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21122E+13,dddddddddddddd,2,409284,Paragymnodinium shiwhaense,species,0.0723
Zotu287,131567,insect,cellular organisms,no rank,1,,,,,,,,112,>Vd,3,1655527,Plagiodinium ballux,species,0.1012
Zotu288,131567,insect,cellular organisms,no rank,NA,,,,,,,,NA,NA,-1,396331,Phanerochaetaceae,family,0.0053
Zotu289,131567,insect,cellular organisms,no rank,1,,,,,,,,2122121222,dddddddddd,2,84301,Calanus pacificus,species,0.0385
Zotu290,543769,insect,Rhizaria,clade,NA,,,,,,,,NA,NA,-1,629753,Protaspis oviformis,species,0.0139
Zotu291,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21122E+12,ddddddddddddd,2,1448321,Aspergillus heteromorphus CBS 117.55,strain,0.0804
Zotu292,1123717,insect,Amphidoma languida,species,NA,,,Dinophyceae,Gonyaulacales,Amphidomataceae,Amphidoma,Amphidoma languida,NA,NA,-1,1123717,Amphidoma languida,species,0
Zotu293,2759,insect,Eukaryota,superkingdom,NA,,,,,,,,NA,NA,-1,93931,Haptolina fragaria,species,0.0017
Zotu294,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+16,ddddddddddddddddd,2,407301,Karlodinium veneficum,species,0.049
Zotu295,2903,insect,Emiliania huxleyi,species,NA,,Haptophyta,,Isochrysidales,Noelaerhabdaceae,Emiliania,Emiliania huxleyi,NA,NA,-1,2903,Emiliania huxleyi,species,0
Zotu296,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21122E+13,dddddddddddddd,2,409284,Paragymnodinium shiwhaense,species,0.0716
Zotu297,41873,insect,Mamiellaceae,family,NA,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,,,NA,NA,-1,296587,Micromonas commoda,species,0.0112
Zotu298,1333877,insect,Brandtodinium nutricula,species,NA,,,Dinophyceae,Peridiniales,Endodiniaceae,Brandtodinium,Brandtodinium nutricula,NA,NA,-1,1333877,Brandtodinium nutricula,species,0
Zotu299,1315712,insect,Picomonas,genus,NA,,Picozoa,Picomonadea,Picomonadida,Picomonadidae,Picomonas,,NA,NA,-1,1315715,Picomonas judraskeda,species,0.0128
Zotu300,2759,insect,Eukaryota,superkingdom,1,,,,,,,,221211111,ddddddddd,2,79894,Cryptoperidiniopsis brodyi,species,0.0979
Zotu301,119367,insect,Neocalanus,genus,NA,Metazoa,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,,NA,NA,-1,119369,Neocalanus flemingeri,species,0.016
Zotu302,1,insect,root,no rank,1,,,,,,,,,,3,66470,Lepidodinium,genus,0.0888
Zotu303,6072,insect,Eumetazoa,clade,1,Metazoa,,,,,,,212212121,ddddddddd,2,1109205,Lichomolgus marginatus,species,0.0385
Zotu304,116571,insect,Podoplea,superorder,1,Metazoa,Arthropoda,Hexanauplia,,,,,2122121211,dddddddddd,2,1109178,Cyclopina gracilis,species,0.0507
Zotu305,3041,insect,Chlorophyta,phylum,0.9996,Viridiplantae,Chlorophyta,,,,,,2.22112E+17,Zddddddddddddddddd,3,471943,Pyramimonas gelidicola,species,0.0451
Zotu306,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+16,ddddddddddddddddd,3,1655541,Plagiodinium belizeanum,species,0.1008
Zotu307,2759,insect,Eukaryota,superkingdom,1,,,,,,,,22121111112,dddddddddcd,2,1486022,Azadinium dexteroporum,species,0.0588
Zotu308,1,insect,root,no rank,1,,,,,,,,,,3,1655527,Plagiodinium ballux,species,0.1005
Zotu309,363324,insect,Blastodinium,genus,NA,,,Dinophyceae,Blastodiniales,,Blastodinium,,NA,NA,-1,363324,Blastodinium,genus,0
Zotu310,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+12,ddddddddddddd,3,160623,Adenoides eludens,species,0.0852
Zotu311,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+21,dddddddddddddddddddddd,3,6063,Halichondria panicea,species,0.0868
Zotu312,1,insect,root,no rank,1,,,,,,,,22121,ddddd,3,688394,Lichtheimia ramosa,species,0.1229
Zotu313,2759,insect,Eukaryota,superkingdom,1,,,,,,,,22121111122,ddddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0571
Zotu314,33213,insect,Bilateria,clade,1,Metazoa,,,,,,,2.12211E+18,ddddddddddddddddddd,2,1323537,Empusa pennata,species,0.0445
Zotu315,33630,insect,Alveolata,clade,1,,,,,,,,2.21211E+13,dddddddddbdddd,2,632149,Azadinium,genus,0.0642
Zotu316,116571,insect,Podoplea,superorder,1,Metazoa,Arthropoda,Hexanauplia,,,,,2122121211,dddddddddd,2,1109178,Cyclopina gracilis,species,0.0447
Zotu317,6020,insect,Oligohymenophorea,class,1,,Ciliophora,Oligohymenophorea,,,,,2.21122E+18,ddddddddddddddddddd,2,279580,Miamiensis avidus,species,0.0399
Zotu318,131567,insect,cellular organisms,no rank,1,,,,,,,,2212212,dddcddd,2,340022,Thalassiosira minima,species,0.062
Zotu319,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2212111112,dddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.083
Zotu320,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+24,ddddddddddOdddddddddddddd,2,407301,Karlodinium veneficum,species,0.0781
Zotu321,33634,insect,Stramenopiles,clade,1,,,,,,,,2.21221E+15,ddcddddddddddddd,2,87105,Thraustochytrium multirudimentale,species,0.0535
Zotu322,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+16,ddddddddddddddddd,2,407301,Karlodinium veneficum,species,0.0291
Zotu323,66470,insect,Lepidodinium,genus,NA,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Lepidodinium,,NA,NA,-1,66470,Lepidodinium,genus,0
Zotu324,1132512,insect,Euduboscquella,genus,1,,,Dinophyceae,Syndiniales,Eudubosquellidae,Euduboscquella,,2.21211E+17,dddddcdddddddddddd,2,46947,Geminigera cryophila,species,0.0271
Zotu325,39119,insect,Dictyochophyceae,class,1,,,Dictyochophyceae,,,,,2.21221E+12,ddddddddddddd,2,465777,Pseudochattonella farcimen,species,0.0277
Zotu326,46946,insect,Geminigera,genus,NA,,,Cryptophyceae,Pyrenomonadales,Geminigeraceae,Geminigera,,NA,NA,-1,46947,Geminigera cryophila,species,0.0087
Zotu327,2864,insect,Dinophyceae,class,0.9999,,,Dinophyceae,,,,,2.21211E+15,dddddddddddddCdd,2,1655547,Heterocapsa psammophila,species,0.0276
Zotu328,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+16,ddddd`ddddddddddd,3,27940,Gloeodinium viscum,species,0.1034
Zotu329,35094,insect,Scuticociliatia,subclass,NA,,Ciliophora,Oligohymenophorea,,,,,NA,NA,-1,211662,Schizocaryum dogieli,species,0.0144
Zotu330,35140,insect,Chrysochromulina,genus,NA,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,,NA,NA,-1,696961,Chrysochromulina strobilus,species,0.0054
Zotu331,35140,insect,Chrysochromulina,genus,NA,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,,NA,NA,-1,696961,Chrysochromulina strobilus,species,0.0088
