representative,taxID,id_method,taxon,rank,score,kingdom,phylum,class,order,family,genus,species,path,scores,reason,NNtaxID,NNtaxon,NNrank,NNdistance
Zotu172,2759,insect,Eukaryota,superkingdom,0.8023,,,,,,,,1.11222E+20,ddddddd7ddddddddddddP,2,1928771,Hemithyrsocera marginalis,species,0.1417
Zotu173,1,insect,root,no rank,1,,,,,,,,,,2,2005024,Fluminicola fresti,species,0.2
Zotu174,131567,insect,cellular organisms,no rank,1,,,,,,,,1.11111E+18,dddddddddKddddddddd,2,692422,Baetis phoebus,species,0.1482
Zotu175,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+18,ddddddd_dddRddddddd,2,417197,Parviphycus adnatus,species,0.1401
Zotu176,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,1302334,Willowsia japonica,species,0.1311
Zotu177,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+22,ddddddddddddddddddddddd,2,388095,Assiminea pecos,species,0.1173
Zotu178,6072,insect,Eumetazoa,no rank,1,Metazoa,,,,,,,222222122,`dddddddd,2,198256,Camisia,genus,0.1278
Zotu179,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,1.11111E+11,dddddddddddd,2,39447,Gymnodinium catenatum,species,0.0508
Zotu180,2759,insect,Eukaryota,superkingdom,0.9968,,,,,,,,1.11222E+15,dddddddddddddddd,2,1077460,Terebra succincta,species,0.1164
Zotu181,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122221121,ddd6dddcddd,2,137544,Concholepas concholepas,species,0.1319
Zotu182,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,305493,Eucheuma denticulatum,species,0.1352
Zotu183,2759,insect,Eukaryota,superkingdom,0.5901,,,,,,,,1.11222E+19,ddddddddddddddddddd;,2,1610063,Fleutiauxellus yezoensis,species,0.1563
Zotu184,2759,insect,Eukaryota,superkingdom,0.5901,,,,,,,,1.11222E+19,ddddddddddddddddddd;,2,1610063,Fleutiauxellus yezoensis,species,0.1433
Zotu185,1,insect,root,no rank,1,,,,,,,,,,2,1986882,Tettigades chilensis,species,0.1767
Zotu186,2759,insect,Eukaryota,superkingdom,0.9861,,,,,,,,1.11222E+15,dddddddcdd?dbddc,2,160735,Plectropomus maculatus,species,0.1466
Zotu187,2759,insect,Eukaryota,superkingdom,0.5861,,,,,,,,1.11222E+20,dddddddbdddddddddddd;,2,319519,Leptofauchea pacifica,species,0.1344
Zotu188,2759,insect,Eukaryota,superkingdom,0.5901,,,,,,,,1.11222E+19,ddddddddddddddddddd;,2,1610063,Fleutiauxellus yezoensis,species,0.1417
Zotu189,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,1042120,Acrochaetium moniliforme,species,0.1409
Zotu190,2759,insect,Eukaryota,superkingdom,0.5861,,,,,,,,1.11222E+20,dddddddbdddddddddddd;,2,52928,Nerita albicilla,species,0.1295
Zotu191,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddd4ddd,2,1537925,Bimastos palustris,species,0.1596
Zotu192,1,insect,root,no rank,1,,,,,,,,,,2,1006812,Thenea abyssorum,species,0.1922
Zotu193,33634,insect,Stramenopiles,no rank,0.9644,,,,,,,,1.11222E+14,ddddddddddadd7`,2,360968,Clavularia inflata,species,0.1303
Zotu194,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+18,dddddddddddd5ddZddd,2,74381,Undaria pinnatifida,species,0.1201
Zotu195,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddCddddd[ddddddddddad,2,209631,Acrochaetium secundatum,species,0.136
Zotu196,2759,insect,Eukaryota,superkingdom,0.5861,,,,,,,,1.11222E+20,dddddddbdddddddddddd;,2,319519,Leptofauchea pacifica,species,0.1262
Zotu197,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,45985,Arianta arbustorum,species,0.1225
Zotu198,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,ddd\ddddddddddddddddbd,2,2078665,Ptilophora aureolusa,species,0.1388
Zotu199,116569,insect,Neocopepoda,infraclass,0.9998,Metazoa,Arthropoda,Hexanauplia,,,,,22222212221,ddddddddd;d,2,256065,Ischnochiton elongatus,species,0.1287
Zotu200,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddCddddd[ddddddddddad,2,28860,Pterocladiella melanoidea,species,0.1352
Zotu201,2759,insect,Eukaryota,superkingdom,0.9133,,,,,,,,1.11222E+20,ddddddd\ddd`dddddddd[,2,1610092,Melanotus amamiensis,species,0.149
Zotu202,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+18,ddddddd_dddRddddddd,2,1659366,Hybauchenidium aquilonare,species,0.1173
Zotu203,2759,insect,Eukaryota,superkingdom,0.5861,,,,,,,,1.11222E+20,dddddddbdddddddddddd;,2,1078536,Morula striata,species,0.1344
Zotu204,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,1042120,Acrochaetium moniliforme,species,0.1376
Zotu205,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+18,dddddddRdddYddddddd,2,104777,Brachionus calyciflorus,species,0.1265
Zotu206,2759,insect,Eukaryota,superkingdom,0.5861,,,,,,,,1.11222E+20,dddddddbdddddddddddd;,2,52928,Nerita albicilla,species,0.1287
Zotu207,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddd>ddd,2,2893,Petalonia fascia,species,0.1116
Zotu208,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1112222,ddddddd,2,1403497,Acrochaetium humile,species,0.1409
Zotu209,33634,insect,Stramenopiles,no rank,0.9644,,,,,,,,1.11222E+14,ddddddddddadd7`,2,881665,Sigara bicoloripennis,species,0.1197
Zotu210,1,insect,root,no rank,NA,,,,,,,,NA,NA,8,991098,Hormogaster eserana,species,0.1038
Zotu211,149001,insect,Clausocalanus furcatus,species,NA,Metazoa,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus furcatus,NA,NA,-1,149001,Clausocalanus furcatus,species,0
Zotu212,2759,insect,Eukaryota,superkingdom,0.6617,,,,,,,,1.11222E+20,dddddddbddddddddddddB,2,508943,Morula spinosa,species,0.1181
Zotu213,33634,insect,Stramenopiles,no rank,1,,,,,,,,1.11222E+15,ddddddddddddd?bd,2,62318,Himantothallus grandifolius,species,0.1462
Zotu214,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,168724,Chrysaora melanaster,species,0.1368
Zotu215,1,insect,root,no rank,1,,,,,,,,,,2,503034,Pleuromamma xiphias,species,0.1898
Zotu216,2759,insect,Eukaryota,superkingdom,0.9766,,,,,,,,1.11222E+13,dddddddddd[ddb,2,195581,Pontoscolex corethrurus,species,0.1653
Zotu217,1,insect,root,no rank,1,,,,,,,,,,2,220874,Tegillarca nodifera,species,0.1814
Zotu218,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,1353399,Longpotamon acutum,species,0.1392
Zotu219,2759,insect,Eukaryota,superkingdom,0.9983,,,,,,,,1.11222E+15,dddddddddddddddd,2,242068,Danio kyathit,species,0.1417
Zotu220,1,insect,root,no rank,1,,,,,,,,,,2,91705,Bathymodiolus puteoserpentis,species,0.1776
Zotu221,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+18,ddddddddddddcdddddd,2,1719364,Mitra tuberosa,species,0.1287
Zotu222,2759,insect,Eukaryota,superkingdom,0.5861,,,,,,,,1.11222E+20,dddddddbdddddddddddd;,2,319519,Leptofauchea pacifica,species,0.1401
Zotu223,2759,insect,Eukaryota,superkingdom,0.9995,,,,,,,,1.11222E+15,ddddddddddWdcddd,2,1162617,Hediste diadroma,species,0.1352
Zotu224,33634,insect,Stramenopiles,no rank,1,,,,,,,,1.11222E+15,ddddddddddddd]dd,2,1588502,Teretrius fabricii,species,0.1335
Zotu225,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,319519,Leptofauchea pacifica,species,0.1376
Zotu226,2759,insect,Eukaryota,superkingdom,0.685,,,,,,,,1.11222E+15,dddddddddddd[ddD,2,4787,Phytophthora infestans,species,0.0888
Zotu227,1,insect,root,no rank,NA,,,,,,,,NA,NA,8,1930203,Abronica purpureoanulata,species,0.1812
Zotu228,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,116068,Onslowia endophytica,species,0.1401
Zotu229,349674,insect,Oncaea,genus,NA,Metazoa,Arthropoda,Hexanauplia,Poecilostomatoida,Oncaeidae,Oncaea,,NA,NA,-1,557824,Oncaea scottodicarloi,species,0.0155
Zotu230,2759,insect,Eukaryota,superkingdom,0.5861,,,,,,,,1.11222E+20,dddddddbdddddddddddd;,2,1234973,Cambarincola macrodontus,species,0.1425
Zotu231,33634,insect,Stramenopiles,no rank,1,,,,,,,,1.11222E+14,ddddddddddbddPd,2,1172381,Ephoron shigae,species,0.1287
Zotu232,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+11,dddddddddddd,2,189622,Babesia ovata,species,0.2045
Zotu233,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddOdddddcdddddddddd^d,2,448367,Luciola tsushimana,species,0.1254
Zotu234,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,ddddddddddddcddd,2,1553806,Trox sabulosus,species,0.1482
Zotu235,2830,insect,Haptophyceae,class,1,,,Haptophyceae,,,,,1.11222E+16,ddddddddddddcdddd,2,596297,Pythium oopapillum,species,0.114
Zotu236,116571,insect,Podoplea,superorder,1,Metazoa,Arthropoda,Hexanauplia,,,,,1.11222E+14,Ddddddddddddddd,2,1242004,Plesionika ocellus,species,0.1392
Zotu237,2759,insect,Eukaryota,superkingdom,0.9999,,,,,,,,1.11222E+20,ddddddd_dddGddddd[dcd,2,285277,Scleronephthya gracillimum,species,0.1311
Zotu238,2759,insect,Eukaryota,superkingdom,0.5861,,,,,,,,1.11222E+20,dddddddbdddddddddddd;,2,508943,Morula spinosa,species,0.1352
Zotu239,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1112222,dddXddd,2,143630,Paroedura picta,species,0.2074
Zotu240,33634,insect,Stramenopiles,no rank,1,,,,,,,,1.11222E+15,ddddddddddddd?bd,2,1287638,Fiona pinnata,species,0.162
Zotu241,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+12,dddddddcddd^d,2,1081898,Boyeria grafiana,species,0.1254
Zotu242,2759,insect,Eukaryota,superkingdom,0.9999,,,,,,,,1.11222E+15,dddddddUdddddddd,2,1400846,Scolelepis foliosa,species,0.1775
Zotu243,131567,insect,cellular organisms,no rank,1,,,,,,,,1.11111E+17,dddddddddddddddddd,2,31502,Rhodymenia pseudopalmata,species,0.1521
Zotu244,2759,insect,Eukaryota,superkingdom,0.9851,,,,,,,,1.11222E+14,ddddddddddddKdc,2,397952,Eualus suckleyi,species,0.1368
Zotu245,2759,insect,Eukaryota,superkingdom,0.5901,,,,,,,,1.11222E+19,ddddddddddddddddddd;,2,1610063,Fleutiauxellus yezoensis,species,0.1645
Zotu246,2759,insect,Eukaryota,superkingdom,0.9715,,,,,,,,1.11222E+17,ddddddddddbdddcdda,2,1250616,Diapterobates humeralis,species,0.1205
Zotu247,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,1838202,Angulofusus nedae,species,0.1238
Zotu248,2759,insect,Eukaryota,superkingdom,0.9999,,,,,,,,1.11222E+15,dddddddUdddddddd,2,1400846,Scolelepis foliosa,species,0.1702
Zotu249,2302914,insect,Chloropicon,genus,NA,Viridiplantae,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloropicon,,NA,NA,-1,1764295,Chloropicon primus,species,0.0033
Zotu250,9605,insect,Homo,genus,NA,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,,NA,NA,-1,9606,Homo sapiens,species,4.00E-04
Zotu251,2759,insect,Eukaryota,superkingdom,0.9815,,,,,,,,1.11111E+23,ddd\dddddOdddddddWdddddb,2,1562391,Cyanea tzetlinii,species,0.127
Zotu252,2759,insect,Eukaryota,superkingdom,0.8992,,,,,,,,1.11222E+17,dddddddddddLdddddZ,2,1442304,Enochrus politus,species,0.125
Zotu253,1,insect,root,no rank,1,,,,,,,,,,2,1199252,Cinachyrella paterifera,species,0.1729
Zotu254,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,1745394,Gudanga boulayi,species,0.1466
Zotu255,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+18,dddddddddddd5ddZddd,2,74381,Undaria pinnatifida,species,0.116
Zotu256,2759,insect,Eukaryota,superkingdom,0.998,,,,,,,,1.11222E+15,dddddddcddddBddd,2,316166,Agalma elegans,species,0.1197
Zotu257,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,1577094,Fungicola syzygia,species,0.1482
Zotu258,2759,insect,Eukaryota,superkingdom,0.9993,,,,,,,,1.11222E+15,dddddddddddK]ddd,2,381373,Aciurina bigeloviae,species,0.1148
Zotu259,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+23,ddd>ddddd`dddddddddd^dPd,2,35198,Phacelocarpus peperocarpos,species,0.1344
Zotu260,2759,insect,Eukaryota,superkingdom,0.5861,,,,,,,,1.11222E+20,dddddddbdddddddddddd;,2,104725,Pista australis,species,0.1433
Zotu261,1,insect,root,no rank,NA,,,,,,,,NA,NA,8,79002,Lilium lancifolium,species,0.1469
Zotu262,2759,insect,Eukaryota,superkingdom,0.9851,,,,,,,,1.11222E+14,ddddddddddddKdc,2,397952,Eualus suckleyi,species,0.1417
Zotu263,2759,insect,Eukaryota,superkingdom,0.9984,,,,,,,,1.11222E+15,ddddddddddaddddd,2,146274,Ocenebra erinacea,species,0.1107
Zotu264,2759,insect,Eukaryota,superkingdom,0.9968,,,,,,,,1.11222E+15,dddddddddddddddd,2,1906927,Chlorostoma argyrostomum,species,0.1181
Zotu265,136189,insect,Oithonidae,family,1,Metazoa,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,,,1.11222E+16,dZddddddddddd`ddd,2,111217,Brontispa longissima,species,0.1295
Zotu266,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,870562,Odontodactylus cultrifer,species,0.1417
Zotu267,2759,insect,Eukaryota,superkingdom,0.7809,,,,,,,,1.11222E+13,ddddddddddYddN,2,1545065,Acalypta carinata,species,0.1401
Zotu268,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddcdddddddd,2,145535,Pomacea paludosa,species,0.114
Zotu269,2759,insect,Eukaryota,superkingdom,0.9993,,,,,,,,1.11222E+15,dddddddddddddddd,2,74381,Undaria pinnatifida,species,0.112
Zotu270,148995,insect,Clausocalanus,genus,NA,Metazoa,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,,NA,NA,-1,149001,Clausocalanus furcatus,species,8.00E-04
Zotu271,33317,insect,Protostomia,no rank,0.9997,Metazoa,,,,,,,1.11222E+19,ddddddddddd@ddcddddd,2,119124,Dysdera gibbifera,species,0.1262
Zotu272,2759,insect,Eukaryota,superkingdom,0.5861,,,,,,,,1.11222E+20,dddddddbdddddddddddd;,2,1633617,Laevocnus leoninus,species,0.1164
Zotu273,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+18,dddddddRdddYddddddd,2,473954,Conasprella orbignyi,species,0.1221
Zotu274,1,insect,root,no rank,1,,,,,,,,,,2,82213,Iris pseudacorus,species,0.1803
Zotu275,2302914,insect,Chloropicon,genus,1,Viridiplantae,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloropicon,,1.11222E+19,dddddddddddddcdddddd,0,1764295,Chloropicon primus,species,0.123
Zotu276,2759,insect,Eukaryota,superkingdom,0.5861,,,,,,,,1.11222E+20,dddddddbdddddddddddd;,2,52928,Nerita albicilla,species,0.1254
Zotu277,1,insect,root,no rank,1,,,,,,,,,,2,316219,Rhizophysa eysenhardti,species,0.1759
Zotu278,1779162,insect,Suberitida,order,1,Metazoa,Porifera,Demospongiae,Suberitida,,,,1.11211E+18,ddddddddddddddddbdd,2,2041973,Ciocalypta carballoi,species,0.0651
Zotu279,2759,insect,Eukaryota,superkingdom,0.7769,,,,,,,,1.11222E+12,ddddddddddddN,2,381670,Dictyota ceylanica,species,0.1197
Zotu280,2759,insect,Eukaryota,superkingdom,0.8172,,,,,,,,1.11222E+19,ddddddd_ddd_dd`ddcdR,2,1194616,Lepidodermella squamata,species,0.1246
Zotu281,2759,insect,Eukaryota,superkingdom,0.9767,,,,,,,,1.11222E+14,dddddddddddad`b,2,339606,Durvillaea willana,species,0.1067
Zotu282,163471,insect,Paracalanus,genus,1,Metazoa,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,,2.22222E+18,dddddddddddZdcdddcb,2,163471,Paracalanus,genus,0.0806
Zotu283,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,1745394,Gudanga boulayi,species,0.1433
Zotu284,2759,insect,Eukaryota,superkingdom,0.9996,,,,,,,,1.11222E+17,ddddddddddddaddddd,2,1287666,Solariella dedonderorum,species,0.1425
Zotu285,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+19,dddddddddddddddddddd,2,1588470,Sphaerosoma quercus,species,0.1242
Zotu286,33634,insect,Stramenopiles,no rank,0.9787,,,,,,,,1.11222E+14,dddddddddd`dd4b,2,1928789,Anaplectoidea varia,species,0.1376
Zotu287,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+18,dddddddRdddYddddddd,2,631452,Monomastix minuta,species,0.127
Zotu288,2759,insect,Eukaryota,superkingdom,0.5861,,,,,,,,1.11222E+20,dddddddbdddddddddddd;,2,1815032,Amphiophiura inops,species,0.1441
Zotu289,2759,insect,Eukaryota,superkingdom,0.7603,,,,,,,,1.11222E+19,dddddddddddddddddddL,2,1610063,Fleutiauxellus yezoensis,species,0.1604
Zotu290,2759,insect,Eukaryota,superkingdom,0.5861,,,,,,,,1.11222E+20,dddddddbdddddddddddd;,2,52928,Nerita albicilla,species,0.1335
Zotu291,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddOdddddcdddddddddd^d,2,6344,Arenicola marina,species,0.1392
Zotu292,2759,insect,Eukaryota,superkingdom,0.9885,,,,,,,,1.11222E+15,_dddddddddUdaddc,2,1588469,Sphaerius acaroides,species,0.092
Zotu293,6656,insect,Arthropoda,phylum,1,Metazoa,Arthropoda,,,,,,1.11111E+23,dddddddddcdd_ddcdddadddd,2,452306,Acanthodiaptomus pacificus,species,0.1287
Zotu294,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+18,dddddddRdddYddddddd,2,157145,Thuridilla bayeri,species,0.1116
Zotu295,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,1842846,Nassarius mendicus,species,0.1401
Zotu296,131567,insect,cellular organisms,no rank,1,,,,,,,,1.11111E+17,dddddddddddddddddd,2,7739,Branchiostoma floridae,species,0.1395
Zotu297,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+19,dddddddcdddddddddddd,2,684707,Littoraria sulculosa,species,0.136
Zotu298,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+18,dddddddRdddYddddddd,2,251518,Eudiaptomus graciloides,species,0.1295
Zotu299,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+23,dddbdddddUdddddddddddd]d,2,137621,Arcyria cinerea,species,0.136
Zotu300,2830,insect,Haptophyceae,class,1,,,Haptophyceae,,,,,1.11222E+16,ddddddddddddRdddd,2,1842846,Nassarius mendicus,species,0.123
Zotu301,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+13,dddIdddIddd9dd,2,35198,Phacelocarpus peperocarpos,species,0.1352
Zotu302,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,305493,Eucheuma denticulatum,species,0.1392
Zotu303,2759,insect,Eukaryota,superkingdom,0.9999,,,,,,,,1.11222E+14,ddddddd@ddd^ddd,2,5323,Pleurotus eryngii,species,0.1116
Zotu304,1764295,insect,Chloropicon primus,species,NA,Viridiplantae,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloropicon,Chloropicon primus,NA,NA,-1,1764295,Chloropicon primus,species,0
Zotu305,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122222122,ddd4ddd\ddd,2,563042,Dacus frontalis,species,0.1344
Zotu306,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+23,dddFdddddcdddddddddd]d=d,2,328250,Fluminicola multifarius,species,0.1376
Zotu307,2759,insect,Eukaryota,superkingdom,0.9831,,,,,,,,1.11222E+15,dddddddddddddddb,2,560255,Rhytisma fulvum,species,0.1059
Zotu308,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddCddddd[ddddddddddad,2,328250,Fluminicola multifarius,species,0.1392
Zotu309,2759,insect,Eukaryota,superkingdom,0.9995,,,,,,,,1.11222E+18,ddddddddddddddddddd,2,1256240,Gastrocopta hedleyi,species,0.138
Zotu310,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,127563,Chrysochromulina parva,species,0.1181
Zotu311,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,1577094,Fungicola syzygia,species,0.1474
Zotu312,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,319519,Leptofauchea pacifica,species,0.1401
Zotu313,116571,insect,Podoplea,superorder,1,Metazoa,Arthropoda,Hexanauplia,,,,,1.11222E+14,adddddddddddddd,2,1875565,Lepidostoma polylepidum,species,0.1205
Zotu314,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+23,dddbdddddUdddddddddddd]d,2,926314,Sulawesidrobia posoensis,species,0.1213
Zotu315,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,1353399,Longpotamon acutum,species,0.1409
Zotu316,749177,insect,Calocalanus pavo,species,NA,Metazoa,Arthropoda,Hexanauplia,Calanoida,Calocalanidae,Calocalanus,Calocalanus pavo,NA,NA,-1,749177,Calocalanus pavo,species,0
Zotu317,2864,insect,Dinophyceae,class,0.9998,,,Dinophyceae,,,,,1.11111E+11,dddddddddddd,2,39447,Gymnodinium catenatum,species,0.05
Zotu318,2759,insect,Eukaryota,superkingdom,0.5901,,,,,,,,1.11222E+19,ddddddddddddddddddd;,2,1610063,Fleutiauxellus yezoensis,species,0.1645
Zotu319,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+18,dddddddddddddd]dddd,2,932967,Meioneta nigra,species,0.1164
Zotu320,1,insect,root,no rank,1,,,,,,,,,,2,281258,Macrocyclops albidus,species,0.1843
Zotu321,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122221121,dddEdddcddd,2,1421144,Olivella baetica,species,0.1327
Zotu322,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+19,dddMdddddddddddddddd,2,88036,Selaginella moellendorffii,species,0.1864
Zotu323,131567,insect,cellular organisms,no rank,1,,,,,,,,1.11111E+17,ddddddddddddQddddd,2,1736779,Californiconus californicus,species,0.1423
Zotu324,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,16195,Polygonatum,genus,0.127
Zotu325,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+17,ddddddddddddWddddd,2,563105,Hapalocarcinus marsupialis,species,0.1458
Zotu326,2759,insect,Eukaryota,superkingdom,0.9451,,,,,,,,1.11222E+15,ddddddddddddddd_,2,222802,Cephus pygmeus,species,0.1099
Zotu327,33634,insect,Stramenopiles,no rank,1,,,,,,,,1.11222E+15,ddddddddddddd?bd,2,143009,Pterocladiella beachiae,species,0.1449
Zotu328,131567,insect,cellular organisms,no rank,1,,,,,,,,1.11111E+17,dddddddddddddddddd,2,1861772,Gelidiella indica,species,0.1657
Zotu329,2759,insect,Eukaryota,superkingdom,0.5861,,,,,,,,1.11222E+20,dddddddbdddddddddddd;,2,1075769,Pseudohynobius jinfo,species,0.1335
Zotu330,2759,insect,Eukaryota,superkingdom,0.5901,,,,,,,,1.11222E+19,ddddddddddddddddddd;,2,248216,Baetisca lacustris,species,0.1567
Zotu331,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+23,dddbdddddUdddddddddddd]d,2,137621,Arcyria cinerea,species,0.1303
Zotu332,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+11,ddddddd`dddd,2,7739,Branchiostoma floridae,species,0.1787
Zotu333,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+18,dddddddRdddYddddddd,2,530585,Tergipes antarcticus,species,0.114
Zotu334,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+13,dddddddbdddddd,2,7739,Branchiostoma floridae,species,0.1743
Zotu335,2759,insect,Eukaryota,superkingdom,0.9997,,,,,,,,1.11222E+15,dddddddddddd:ddd,2,1980867,Ichnusotricha berninii,species,0.0916
Zotu336,33634,insect,Stramenopiles,no rank,1,,,,,,,,1.11222E+15,dddddddddddddb\d,2,4787,Phytophthora infestans,species,0.0945
Zotu337,2759,insect,Eukaryota,superkingdom,0.617,,,,,,,,1.11222E+13,YdddddddddSdd>,2,1888260,Thalamita gatavakensis,species,0.1303
Zotu338,33634,insect,Stramenopiles,no rank,0.9787,,,,,,,,1.11222E+14,dddddddddd`dd4b,2,1928789,Anaplectoidea varia,species,0.1433
Zotu339,2759,insect,Eukaryota,superkingdom,0.7603,,,,,,,,1.11222E+19,dddddddddddddddddddL,2,1736779,Californiconus californicus,species,0.1474
Zotu340,2759,insect,Eukaryota,superkingdom,0.9984,,,,,,,,1.11222E+15,ddddddddddaddddd,2,93361,Cicindela lepida,species,0.136
